accident_id,duration_minutes,vehicles_involved,full_datetime,year,month,hour,day_of_week,is_night,is_weekend,city,road_type,severity,weather
ACC-016279,20.5,1,2024-12-09 06:00:00,2024,12,6,Monday,0,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-016281,13.4,4,2025-01-10 03:00:00,2025,1,3,Friday,1,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-016283,43.6,1,2025-04-08 01:00:00,2025,4,1,Tuesday,1,0,Hai Phong,Residential,Moderate,Clear
ACC-016284,47.7,4,2025-07-12 08:00:00,2025,7,8,Saturday,0,1,Hanoi,Highway,Moderate,Clear
ACC-016285,37.2,4,2025-01-17 19:00:00,2025,1,19,Friday,0,0,Ho Chi Minh City,Residential,Moderate,Clear
ACC-016286,19.8,1,2025-01-16 18:00:00,2025,1,18,Thursday,0,0,Hanoi,Bridge,Minor,Clear
ACC-016537,22.1,1,2025-01-16 18:00:00,2025,1,18,Thursday,0,0,Hanoi,Intersection,Minor,Rain
ACC-021918,20.5,2,2025-01-16 18:00:00,2025,1,18,Thursday,0,0,Can Tho,Intersection,Minor,Clear
ACC-016288,23.7,4,2024-04-17 22:00:00,2024,4,22,Wednesday,1,0,Ho Chi Minh City,Highway,Minor,Fog
ACC-022560,20.7,1,2024-04-17 22:00:00,2024,4,22,Wednesday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-016291,27.8,2,2024-08-20 10:00:00,2024,8,10,Tuesday,0,0,Hai Phong,Urban Street,Minor,Clear
ACC-016292,45.9,2,2025-09-21 19:00:00,2025,9,19,Sunday,0,1,Da Nang,Urban Street,Moderate,Rain
ACC-016294,23.7,4,2023-12-25 02:00:00,2023,12,2,Monday,1,0,Hai Phong,Highway,Minor,Clear
ACC-022721,46.1,3,2023-12-25 02:00:00,2023,12,2,Monday,1,0,Nha Trang,Residential,Moderate,Clear
ACC-016298,90.9,1,2024-01-11 21:00:00,2024,1,21,Thursday,0,0,Hanoi,Highway,Severe,Clear
ACC-016302,92.3,3,2025-06-23 22:00:00,2025,6,22,Monday,1,0,Hanoi,Intersection,Severe,Clear
ACC-016305,132.0,2,2025-06-07 00:00:00,2025,6,0,Saturday,1,1,Ho Chi Minh City,Bridge,Severe,Clear
ACC-016308,45.4,2,2023-06-15 02:00:00,2023,6,2,Thursday,1,0,Hanoi,Residential,Moderate,Rain
ACC-016309,49.1,3,2023-02-19 07:00:00,2023,2,7,Sunday,0,1,Hai Phong,Bridge,Moderate,Clear
ACC-024678,245.4,1,2023-02-19 07:00:00,2023,2,7,Sunday,0,1,Nha Trang,Urban Street,Fatal,Clear
ACC-016311,51.6,4,2025-03-01 05:00:00,2025,3,5,Saturday,1,1,Ho Chi Minh City,Intersection,Moderate,Rain
ACC-016316,26.2,3,2023-07-09 01:00:00,2023,7,1,Sunday,1,1,Ho Chi Minh City,Highway,Minor,Fog
ACC-016317,16.3,3,2025-11-22 21:00:00,2025,11,21,Saturday,0,1,Hanoi,Urban Street,Minor,Clear
ACC-016318,17.9,2,2023-10-01 03:00:00,2023,10,3,Sunday,1,1,Nha Trang,Intersection,Minor,Clear
ACC-016320,51.4,2,2024-05-25 01:00:00,2024,5,1,Saturday,1,1,Hanoi,Bridge,Moderate,Clear
ACC-016321,24.8,2,2024-01-14 11:00:00,2024,1,11,Sunday,0,1,Hai Phong,Bridge,Minor,Rain
ACC-024286,76.5,4,2024-01-14 11:00:00,2024,1,11,Sunday,0,1,Hanoi,Bridge,Severe,Rain
ACC-016322,41.6,4,2023-10-10 14:00:00,2023,10,14,Tuesday,0,0,Hanoi,Highway,Severe,Clear
ACC-016326,23.4,3,2024-08-10 11:00:00,2024,8,11,Saturday,0,1,Can Tho,Bridge,Minor,Clear
ACC-016327,22.4,1,2024-04-09 00:00:00,2024,4,0,Tuesday,1,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-017619,54.2,2,2024-04-09 00:00:00,2024,4,0,Tuesday,1,0,Nha Trang,Urban Street,Moderate,Clear
ACC-016328,54.4,4,2024-07-27 00:00:00,2024,7,0,Saturday,1,1,Ho Chi Minh City,Highway,Moderate,Rain
ACC-016329,64.3,3,2023-10-20 21:00:00,2023,10,21,Friday,0,0,Ho Chi Minh City,Intersection,Moderate,Fog
ACC-016334,49.8,3,2023-03-03 23:00:00,2023,3,23,Friday,1,0,Can Tho,Highway,Moderate,Clear
ACC-018210,26.5,1,2023-03-03 23:00:00,2023,3,23,Friday,1,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-016335,20.4,4,2025-11-04 00:00:00,2025,11,0,Tuesday,1,0,Hanoi,Intersection,Minor,Fog
ACC-017801,23.9,2,2025-11-04 00:00:00,2025,11,0,Tuesday,1,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-023951,73.9,4,2025-11-04 00:00:00,2025,11,0,Tuesday,1,0,Hanoi,Urban Street,Moderate,Clear
ACC-024857,23.1,2,2025-11-04 00:00:00,2025,11,0,Tuesday,1,0,Hanoi,Residential,Minor,Clear
ACC-016337,25.0,2,2025-08-02 01:00:00,2025,8,1,Saturday,1,1,Hanoi,Intersection,Minor,Storm
ACC-016338,23.0,3,2025-09-08 22:00:00,2025,9,22,Monday,1,0,Hai Phong,Highway,Minor,Rain
ACC-018994,81.5,4,2025-09-08 22:00:00,2025,9,22,Monday,1,0,Hai Phong,Bridge,Severe,Clear
ACC-016342,46.3,3,2025-12-26 06:00:00,2025,12,6,Friday,0,0,Ho Chi Minh City,Intersection,Severe,Clear
ACC-020995,15.3,3,2025-12-26 06:00:00,2025,12,6,Friday,0,0,Ho Chi Minh City,Urban Street,Minor,Fog
ACC-016346,23.3,1,2023-09-03 14:00:00,2023,9,14,Sunday,0,1,Da Nang,Residential,Minor,Clear
ACC-016347,22.4,4,2023-09-17 13:00:00,2023,9,13,Sunday,0,1,Hanoi,Intersection,Minor,Rain
ACC-016348,15.0,4,2025-02-04 08:00:00,2025,2,8,Tuesday,0,0,Ho Chi Minh City,Highway,Minor,Rain
ACC-018186,13.5,1,2025-02-04 08:00:00,2025,2,8,Tuesday,0,0,Da Nang,Bridge,Minor,Fog
ACC-016350,30.5,1,2025-05-17 01:00:00,2025,5,1,Saturday,1,1,Ho Chi Minh City,Bridge,Moderate,Clear
ACC-021843,17.8,3,2025-05-17 01:00:00,2025,5,1,Saturday,1,1,Hai Phong,Residential,Minor,Clear
ACC-016351,72.3,2,2025-08-04 18:00:00,2025,8,18,Monday,0,0,Ho Chi Minh City,Residential,Severe,Clear
ACC-016352,17.5,2,2024-03-21 00:00:00,2024,3,0,Thursday,1,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-019232,108.3,1,2024-03-21 00:00:00,2024,3,0,Thursday,1,0,Nha Trang,Urban Street,Severe,Fog
ACC-016354,31.8,4,2024-04-22 07:00:00,2024,4,7,Monday,0,0,Ho Chi Minh City,Intersection,Moderate,Clear
ACC-016355,17.1,4,2023-06-02 18:00:00,2023,6,18,Friday,0,0,Can Tho,Intersection,Minor,Clear
ACC-016363,19.1,4,2024-09-17 06:00:00,2024,9,6,Tuesday,0,0,Hai Phong,Residential,Minor,Clear
ACC-021671,98.2,4,2024-09-17 06:00:00,2024,9,6,Tuesday,0,0,Da Nang,Urban Street,Severe,Clear
ACC-016365,54.7,2,2023-01-13 09:00:00,2023,1,9,Friday,0,0,Hanoi,Intersection,Moderate,Clear
ACC-016366,21.4,2,2023-01-26 16:00:00,2023,1,16,Thursday,0,0,Hai Phong,Bridge,Minor,Fog
ACC-016368,175.0,2,2023-05-02 01:00:00,2023,5,1,Tuesday,1,0,Hanoi,Urban Street,Fatal,Fog
ACC-016372,35.1,4,2023-02-10 08:00:00,2023,2,8,Friday,0,0,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-023184,21.3,3,2023-02-10 08:00:00,2023,2,8,Friday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-016373,23.2,2,2024-08-07 05:00:00,2024,8,5,Wednesday,1,0,Hai Phong,Intersection,Minor,Rain
ACC-022258,24.7,2,2024-08-07 05:00:00,2024,8,5,Wednesday,1,0,Ho Chi Minh City,Highway,Minor,Fog
ACC-016376,38.5,2,2024-03-07 03:00:00,2024,3,3,Thursday,1,0,Hanoi,Intersection,Moderate,Clear
ACC-016377,26.5,4,2025-05-14 14:00:00,2025,5,14,Wednesday,0,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-016380,17.1,3,2025-08-21 09:00:00,2025,8,9,Thursday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-016381,9.6,3,2025-09-20 06:00:00,2025,9,6,Saturday,0,1,Ho Chi Minh City,Bridge,Minor,Clear
ACC-016383,67.3,1,2025-11-09 09:00:00,2025,11,9,Sunday,0,1,Hai Phong,Highway,Moderate,Clear
ACC-016387,18.0,3,2023-08-21 04:00:00,2023,8,4,Monday,1,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-017989,43.1,1,2023-08-21 04:00:00,2023,8,4,Monday,1,0,Hanoi,Bridge,Moderate,Fog
ACC-020355,27.7,1,2023-08-21 04:00:00,2023,8,4,Monday,1,0,Hai Phong,Urban Street,Moderate,Clear
ACC-016388,28.4,3,2023-05-15 23:00:00,2023,5,23,Monday,1,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-018468,60.9,3,2023-05-15 23:00:00,2023,5,23,Monday,1,0,Hanoi,Urban Street,Moderate,Clear
ACC-016389,116.5,4,2024-11-23 06:00:00,2024,11,6,Saturday,0,1,Hai Phong,Highway,Fatal,Clear
ACC-016395,132.0,3,2025-03-20 18:00:00,2025,3,18,Thursday,0,0,Da Nang,Highway,Severe,Clear
ACC-016401,22.0,3,2023-09-18 14:00:00,2023,9,14,Monday,0,0,Hanoi,Residential,Minor,Fog
ACC-016402,113.7,1,2024-07-23 01:00:00,2024,7,1,Tuesday,1,0,Da Nang,Highway,Severe,Clear
ACC-016410,40.9,2,2025-04-18 02:00:00,2025,4,2,Friday,1,0,Hai Phong,Bridge,Moderate,Rain
ACC-021607,65.3,4,2025-04-18 02:00:00,2025,4,2,Friday,1,0,Hanoi,Urban Street,Moderate,Clear
ACC-016412,165.8,4,2024-02-04 12:00:00,2024,2,12,Sunday,0,1,Ho Chi Minh City,Bridge,Severe,Rain
ACC-021456,18.9,1,2024-02-04 12:00:00,2024,2,12,Sunday,0,1,Da Nang,Intersection,Minor,Rain
ACC-016415,14.2,2,2025-05-06 20:00:00,2025,5,20,Tuesday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-022459,19.1,3,2025-05-06 20:00:00,2025,5,20,Tuesday,0,0,Hanoi,Highway,Minor,Clear
ACC-016416,8.3,2,2025-05-11 01:00:00,2025,5,1,Sunday,1,1,Ho Chi Minh City,Residential,Minor,Rain
ACC-016418,55.8,4,2024-07-15 17:00:00,2024,7,17,Monday,0,0,Ho Chi Minh City,Intersection,Moderate,Fog
ACC-016420,6.9,1,2025-08-25 01:00:00,2025,8,1,Monday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-020997,16.9,2,2025-08-25 01:00:00,2025,8,1,Monday,1,0,Hanoi,Urban Street,Minor,Rain
ACC-016421,8.1,3,2025-07-03 18:00:00,2025,7,18,Thursday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-016422,28.8,4,2025-03-25 22:00:00,2025,3,22,Tuesday,1,0,Ho Chi Minh City,Residential,Moderate,Clear
ACC-016423,10.8,4,2025-12-24 05:00:00,2025,12,5,Wednesday,1,0,Hanoi,Highway,Minor,Rain
ACC-018621,32.9,2,2025-12-24 05:00:00,2025,12,5,Wednesday,1,0,Nha Trang,Residential,Minor,Clear
ACC-016425,19.0,1,2023-06-19 05:00:00,2023,6,5,Monday,1,0,Nha Trang,Urban Street,Minor,Clear
ACC-016430,13.5,2,2024-01-07 12:00:00,2024,1,12,Sunday,0,1,Ho Chi Minh City,Bridge,Minor,Clear
ACC-016432,41.8,4,2025-06-26 06:00:00,2025,6,6,Thursday,0,0,Hanoi,Highway,Moderate,Rain
ACC-016433,41.1,2,2024-06-09 20:00:00,2024,6,20,Sunday,0,1,Hanoi,Bridge,Moderate,Rain
ACC-019845,25.3,2,2024-06-09 20:00:00,2024,6,20,Sunday,0,1,Da Nang,Residential,Minor,Clear
ACC-016437,36.1,1,2023-08-15 02:00:00,2023,8,2,Tuesday,1,0,Hai Phong,Urban Street,Moderate,Rain
ACC-016438,24.8,4,2024-09-21 19:00:00,2024,9,19,Saturday,0,1,Hanoi,Bridge,Minor,Clear
ACC-016441,52.3,1,2025-03-19 12:00:00,2025,3,12,Wednesday,0,0,Ho Chi Minh City,Intersection,Moderate,Storm
ACC-016443,14.8,4,2024-09-23 09:00:00,2024,9,9,Monday,0,0,Hanoi,Intersection,Minor,Clear
ACC-016445,20.3,2,2023-10-05 18:00:00,2023,10,18,Thursday,0,0,Hanoi,Bridge,Minor,Clear
ACC-016446,28.6,1,2024-12-13 05:00:00,2024,12,5,Friday,1,0,Nha Trang,Residential,Minor,Clear
ACC-016447,151.7,1,2023-12-27 07:00:00,2023,12,7,Wednesday,0,0,Can Tho,Intersection,Severe,Clear
ACC-021851,79.5,2,2023-12-27 07:00:00,2023,12,7,Wednesday,0,0,Ho Chi Minh City,Urban Street,Severe,Clear
ACC-016449,14.5,3,2023-05-24 18:00:00,2023,5,18,Wednesday,0,0,Hanoi,Highway,Minor,Clear
ACC-016453,68.7,4,2023-07-04 08:00:00,2023,7,8,Tuesday,0,0,Can Tho,Residential,Moderate,Fog
ACC-016454,44.0,2,2023-12-27 18:00:00,2023,12,18,Wednesday,0,0,Da Nang,Residential,Moderate,Rain
ACC-020817,17.7,1,2023-12-27 18:00:00,2023,12,18,Wednesday,0,0,Hanoi,Bridge,Minor,Clear
ACC-016455,28.1,3,2024-03-07 12:00:00,2024,3,12,Thursday,0,0,Ho Chi Minh City,Highway,Minor,Fog
ACC-016456,12.4,1,2023-02-05 15:00:00,2023,2,15,Sunday,0,1,Hanoi,Urban Street,Minor,Clear
ACC-016457,30.3,2,2024-11-03 13:00:00,2024,11,13,Sunday,0,1,Da Nang,Residential,Minor,Rain
ACC-016459,20.1,2,2023-11-26 01:00:00,2023,11,1,Sunday,1,1,Ho Chi Minh City,Intersection,Minor,Rain
ACC-019642,24.6,3,2023-11-26 01:00:00,2023,11,1,Sunday,1,1,Hanoi,Bridge,Minor,Clear
ACC-016463,41.4,1,2023-02-14 20:00:00,2023,2,20,Tuesday,0,0,Hanoi,Urban Street,Moderate,Clear
ACC-024915,65.5,4,2023-02-14 20:00:00,2023,2,20,Tuesday,0,0,Ho Chi Minh City,Intersection,Severe,Clear
ACC-016465,26.2,2,2025-10-24 07:00:00,2025,10,7,Friday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-018991,37.4,1,2025-10-24 07:00:00,2025,10,7,Friday,0,0,Hai Phong,Intersection,Moderate,Clear
ACC-016468,49.3,4,2023-07-18 01:00:00,2023,7,1,Tuesday,1,0,Ho Chi Minh City,Residential,Moderate,Clear
ACC-016469,12.5,3,2024-10-06 10:00:00,2024,10,10,Sunday,0,1,Hanoi,Residential,Minor,Rain
ACC-016472,98.5,2,2025-12-26 00:00:00,2025,12,0,Friday,1,0,Da Nang,Intersection,Severe,Clear
ACC-016473,30.6,2,2024-04-22 22:00:00,2024,4,22,Monday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-018500,18.5,2,2024-04-22 22:00:00,2024,4,22,Monday,1,0,Da Nang,Residential,Minor,Clear
ACC-016477,25.7,2,2025-03-06 15:00:00,2025,3,15,Thursday,0,0,Hanoi,Residential,Minor,Clear
ACC-016478,151.1,1,2023-05-13 21:00:00,2023,5,21,Saturday,0,1,Hai Phong,Bridge,Severe,Rain
ACC-016479,30.4,2,2025-03-19 05:00:00,2025,3,5,Wednesday,1,0,Hai Phong,Residential,Moderate,Storm
ACC-016482,145.1,2,2025-08-20 17:00:00,2025,8,17,Wednesday,0,0,Hanoi,Residential,Fatal,Clear
ACC-021217,36.0,2,2025-08-20 17:00:00,2025,8,17,Wednesday,0,0,Can Tho,Bridge,Moderate,Storm
ACC-016483,12.4,2,2023-11-05 07:00:00,2023,11,7,Sunday,0,1,Nha Trang,Bridge,Minor,Fog
ACC-016484,47.8,3,2024-11-06 14:00:00,2024,11,14,Wednesday,0,0,Hai Phong,Residential,Fatal,Rain
ACC-016485,20.0,3,2025-07-18 17:00:00,2025,7,17,Friday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-016488,66.5,1,2025-01-06 07:00:00,2025,1,7,Monday,0,0,Hanoi,Residential,Moderate,Clear
ACC-016492,83.3,2,2023-10-13 08:00:00,2023,10,8,Friday,0,0,Hai Phong,Urban Street,Severe,Clear
ACC-016497,15.3,2,2023-11-12 23:00:00,2023,11,23,Sunday,1,1,Ho Chi Minh City,Highway,Minor,Fog
ACC-016499,105.4,3,2023-07-18 20:00:00,2023,7,20,Tuesday,0,0,Nha Trang,Residential,Severe,Rain
ACC-024839,20.6,4,2023-07-18 20:00:00,2023,7,20,Tuesday,0,0,Hai Phong,Bridge,Minor,Clear
ACC-016502,105.2,1,2024-01-23 17:00:00,2024,1,17,Tuesday,0,0,Hanoi,Intersection,Severe,Clear
ACC-023287,60.4,3,2024-01-23 17:00:00,2024,1,17,Tuesday,0,0,Hanoi,Highway,Moderate,Clear
ACC-016504,14.0,3,2025-07-08 04:00:00,2025,7,4,Tuesday,1,0,Hanoi,Urban Street,Minor,Clear
ACC-016505,46.2,4,2024-02-24 15:00:00,2024,2,15,Saturday,0,1,Hanoi,Urban Street,Moderate,Clear
ACC-016517,8.2,2,2023-09-25 11:00:00,2023,9,11,Monday,0,0,Ho Chi Minh City,Highway,Minor,Rain
ACC-016518,13.7,1,2025-08-18 10:00:00,2025,8,10,Monday,0,0,Hai Phong,Residential,Minor,Rain
ACC-016519,50.5,2,2025-12-08 03:00:00,2025,12,3,Monday,1,0,Can Tho,Highway,Moderate,Clear
ACC-016520,50.3,3,2023-07-19 04:00:00,2023,7,4,Wednesday,1,0,Can Tho,Residential,Moderate,Rain
ACC-016521,18.7,4,2023-08-02 22:00:00,2023,8,22,Wednesday,1,0,Nha Trang,Bridge,Minor,Clear
ACC-016523,30.2,1,2023-08-22 20:00:00,2023,8,20,Tuesday,0,0,Nha Trang,Residential,Moderate,Rain
ACC-017763,64.9,3,2023-08-22 20:00:00,2023,8,20,Tuesday,0,0,Da Nang,Bridge,Moderate,Clear
ACC-016526,18.4,1,2023-01-05 19:00:00,2023,1,19,Thursday,0,0,Da Nang,Bridge,Minor,Clear
ACC-016527,61.1,1,2025-04-25 07:00:00,2025,4,7,Friday,0,0,Da Nang,Residential,Moderate,Rain
ACC-017965,7.1,2,2025-04-25 07:00:00,2025,4,7,Friday,0,0,Ho Chi Minh City,Residential,Minor,Fog
ACC-016528,46.5,4,2024-05-02 22:00:00,2024,5,22,Thursday,1,0,Da Nang,Urban Street,Moderate,Clear
ACC-016531,17.7,3,2023-11-08 22:00:00,2023,11,22,Wednesday,1,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-020929,14.0,4,2023-11-08 22:00:00,2023,11,22,Wednesday,1,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-020944,22.7,2,2023-11-08 22:00:00,2023,11,22,Wednesday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-016533,73.4,1,2023-03-13 01:00:00,2023,3,1,Monday,1,0,Nha Trang,Residential,Severe,Clear
ACC-016534,25.9,1,2024-05-03 02:00:00,2024,5,2,Friday,1,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-016535,16.4,3,2023-02-07 07:00:00,2023,2,7,Tuesday,0,0,Hanoi,Bridge,Minor,Clear
ACC-017021,31.0,2,2023-02-07 07:00:00,2023,2,7,Tuesday,0,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-016536,15.7,4,2024-03-26 21:00:00,2024,3,21,Tuesday,0,0,Nha Trang,Highway,Minor,Rain
ACC-016539,22.8,2,2023-06-26 01:00:00,2023,6,1,Monday,1,0,Hai Phong,Intersection,Minor,Clear
ACC-022086,67.3,2,2023-06-26 01:00:00,2023,6,1,Monday,1,0,Hanoi,Intersection,Severe,Clear
ACC-024191,32.1,1,2023-06-26 01:00:00,2023,6,1,Monday,1,0,Da Nang,Urban Street,Moderate,Rain
ACC-016540,36.9,4,2023-07-11 22:00:00,2023,7,22,Tuesday,1,0,Hai Phong,Residential,Moderate,Clear
ACC-016541,16.9,1,2025-11-17 18:00:00,2025,11,18,Monday,0,0,Hai Phong,Bridge,Minor,Storm
ACC-020999,61.3,4,2025-11-17 18:00:00,2025,11,18,Monday,0,0,Hanoi,Intersection,Moderate,Rain
ACC-022661,79.0,1,2025-11-17 18:00:00,2025,11,18,Monday,0,0,Hai Phong,Residential,Severe,Fog
ACC-024918,41.3,3,2025-11-17 18:00:00,2025,11,18,Monday,0,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-016542,58.2,4,2025-06-13 09:00:00,2025,6,9,Friday,0,0,Hanoi,Residential,Moderate,Fog
ACC-016543,26.7,4,2023-04-27 12:00:00,2023,4,12,Thursday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-016544,120.4,1,2023-09-03 13:00:00,2023,9,13,Sunday,0,1,Ho Chi Minh City,Intersection,Severe,Clear
ACC-016546,58.6,1,2024-03-14 15:00:00,2024,3,15,Thursday,0,0,Hanoi,Highway,Moderate,Rain
ACC-016547,15.9,4,2025-02-14 14:00:00,2025,2,14,Friday,0,0,Hanoi,Intersection,Minor,Clear
ACC-016549,18.2,1,2025-12-16 19:00:00,2025,12,19,Tuesday,0,0,Can Tho,Bridge,Minor,Clear
ACC-016550,50.9,3,2023-05-23 13:00:00,2023,5,13,Tuesday,0,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-016555,31.1,2,2023-07-12 22:00:00,2023,7,22,Wednesday,1,0,Ho Chi Minh City,Bridge,Moderate,Rain
ACC-016556,88.3,4,2023-04-02 01:00:00,2023,4,1,Sunday,1,1,Ho Chi Minh City,Urban Street,Severe,Fog
ACC-023377,14.7,2,2023-04-02 01:00:00,2023,4,1,Sunday,1,1,Hai Phong,Residential,Minor,Clear
ACC-016557,17.5,3,2023-03-13 18:00:00,2023,3,18,Monday,0,0,Da Nang,Bridge,Minor,Rain
ACC-016559,44.7,1,2024-05-22 20:00:00,2024,5,20,Wednesday,0,0,Hanoi,Bridge,Moderate,Clear
ACC-021622,16.7,3,2024-05-22 20:00:00,2024,5,20,Wednesday,0,0,Da Nang,Intersection,Minor,Rain
ACC-016560,44.6,1,2024-05-08 04:00:00,2024,5,4,Wednesday,1,0,Can Tho,Highway,Moderate,Storm
ACC-016562,18.4,3,2025-07-19 09:00:00,2025,7,9,Saturday,0,1,Ho Chi Minh City,Urban Street,Minor,Fog
ACC-016564,67.0,3,2023-10-01 01:00:00,2023,10,1,Sunday,1,1,Ho Chi Minh City,Bridge,Moderate,Clear
ACC-019338,19.0,3,2023-10-01 01:00:00,2023,10,1,Sunday,1,1,Da Nang,Highway,Minor,Clear
ACC-016565,41.4,2,2024-09-11 12:00:00,2024,9,12,Wednesday,0,0,Ho Chi Minh City,Residential,Moderate,Clear
ACC-016569,41.0,2,2023-12-01 10:00:00,2023,12,10,Friday,0,0,Hanoi,Intersection,Moderate,Clear
ACC-016570,36.3,2,2024-10-24 18:00:00,2024,10,18,Thursday,0,0,Hai Phong,Bridge,Minor,Clear
ACC-016573,125.7,4,2025-11-07 15:00:00,2025,11,15,Friday,0,0,Can Tho,Intersection,Fatal,Fog
ACC-016577,28.6,4,2025-09-06 03:00:00,2025,9,3,Saturday,1,1,Nha Trang,Bridge,Minor,Clear
ACC-016579,41.8,2,2025-08-10 16:00:00,2025,8,16,Sunday,0,1,Da Nang,Urban Street,Severe,Clear
ACC-016580,34.4,1,2025-01-04 01:00:00,2025,1,1,Saturday,1,1,Da Nang,Highway,Moderate,Clear
ACC-017295,59.8,4,2025-01-04 01:00:00,2025,1,1,Saturday,1,1,Can Tho,Residential,Moderate,Clear
ACC-022413,19.8,4,2025-01-04 01:00:00,2025,1,1,Saturday,1,1,Da Nang,Intersection,Minor,Clear
ACC-016581,22.2,1,2023-07-22 11:00:00,2023,7,11,Saturday,0,1,Hanoi,Residential,Minor,Clear
ACC-016582,18.5,2,2025-04-23 01:00:00,2025,4,1,Wednesday,1,0,Ho Chi Minh City,Urban Street,Minor,Storm
ACC-016584,26.1,2,2025-05-07 14:00:00,2025,5,14,Wednesday,0,0,Hanoi,Residential,Minor,Clear
ACC-016585,33.6,3,2025-06-13 18:00:00,2025,6,18,Friday,0,0,Hai Phong,Intersection,Moderate,Clear
ACC-016587,32.4,2,2024-05-08 08:00:00,2024,5,8,Wednesday,0,0,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-021267,23.5,3,2024-05-08 08:00:00,2024,5,8,Wednesday,0,0,Ho Chi Minh City,Bridge,Minor,Rain
ACC-016588,20.7,1,2023-04-16 03:00:00,2023,4,3,Sunday,1,1,Can Tho,Residential,Minor,Rain
ACC-016589,44.1,3,2025-03-26 02:00:00,2025,3,2,Wednesday,1,0,Ho Chi Minh City,Residential,Moderate,Clear
ACC-016590,15.8,2,2025-11-06 02:00:00,2025,11,2,Thursday,1,0,Hanoi,Highway,Minor,Fog
ACC-020598,21.3,2,2025-11-06 02:00:00,2025,11,2,Thursday,1,0,Hanoi,Urban Street,Minor,Storm
ACC-016593,66.0,4,2023-01-24 06:00:00,2023,1,6,Tuesday,0,0,Nha Trang,Intersection,Moderate,Clear
ACC-016596,20.6,4,2023-02-10 01:00:00,2023,2,1,Friday,1,0,Can Tho,Residential,Minor,Clear
ACC-021644,12.8,3,2023-02-10 01:00:00,2023,2,1,Friday,1,0,Hanoi,Highway,Moderate,Clear
ACC-016598,17.8,3,2025-10-03 06:00:00,2025,10,6,Friday,0,0,Hanoi,Intersection,Minor,Clear
ACC-016600,58.5,1,2024-04-19 06:00:00,2024,4,6,Friday,0,0,Da Nang,Highway,Moderate,Fog
ACC-016602,27.9,1,2023-01-04 02:00:00,2023,1,2,Wednesday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-016610,12.6,4,2025-03-18 01:00:00,2025,3,1,Tuesday,1,0,Da Nang,Highway,Minor,Clear
ACC-016611,20.2,2,2025-01-02 02:00:00,2025,1,2,Thursday,1,0,Hai Phong,Bridge,Minor,Clear
ACC-025340,70.6,2,2025-01-02 02:00:00,2025,1,2,Thursday,1,0,Hanoi,Bridge,Moderate,Clear
ACC-025430,14.3,3,2025-01-02 02:00:00,2025,1,2,Thursday,1,0,Hanoi,Urban Street,Minor,Clear
ACC-016612,18.1,3,2023-05-24 02:00:00,2023,5,2,Wednesday,1,0,Hanoi,Intersection,Minor,Clear
ACC-022428,18.8,1,2023-05-24 02:00:00,2023,5,2,Wednesday,1,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-022881,14.0,4,2023-05-24 02:00:00,2023,5,2,Wednesday,1,0,Hanoi,Highway,Minor,Clear
ACC-016613,15.1,4,2023-06-24 15:00:00,2023,6,15,Saturday,0,1,Hanoi,Intersection,Minor,Clear
ACC-016615,18.1,4,2023-09-01 18:00:00,2023,9,18,Friday,0,0,Hanoi,Intersection,Minor,Rain
ACC-016616,122.7,1,2024-12-13 09:00:00,2024,12,9,Friday,0,0,Da Nang,Bridge,Severe,Clear
ACC-020680,12.8,2,2024-12-13 09:00:00,2024,12,9,Friday,0,0,Hai Phong,Bridge,Minor,Clear
ACC-016617,21.5,1,2025-10-12 17:00:00,2025,10,17,Sunday,0,1,Can Tho,Intersection,Minor,Rain
