accident_id,accident_datetime,city,road_type,weather,severity,duration_minutes,is_night,vehicles_involved
ACC-022416,2025-09-10 00:00:00,Hai Phong,Highway,Rain,Minor,34.2,1,4
ACC-022417,2024-04-21 19:00:00,Ho Chi Minh City,Bridge,Clear,Minor,6.8,0,2
ACC-022418,2024-01-01 07:00:00,Hanoi,Intersection,Fog,Moderate,83.3,0,2
ACC-022419,2025-12-12 20:00:00,Ho Chi Minh City,Bridge,Clear,Severe,86.4,0,3
ACC-022420,2025-11-24 08:00:00,Can Tho,Bridge,Clear,Severe,72.3,0,2
ACC-022421,2023-05-17 20:00:00,Da Nang,Bridge,Rain,Moderate,52.0,0,1
ACC-022422,2025-01-10 01:00:00,Da Nang,Highway,Rain,Minor,8.2,1,1
ACC-022423,2024-01-06 02:00:00,Ho Chi Minh City,Residential,Rain,Minor,16.9,1,4
ACC-022424,2025-12-06 09:00:00,Hanoi,Urban Street,Clear,Minor,16.1,0,1
ACC-022425,2024-04-05 02:00:00,Hanoi,Bridge,Rain,Minor,14.3,1,4
ACC-022426,2024-11-01 17:00:00,Ho Chi Minh City,Bridge,Storm,Minor,11.5,0,4
ACC-022427,2024-11-08 18:00:00,Hanoi,Bridge,Clear,Minor,14.4,0,1
ACC-022428,2023-05-24 02:00:00,Ho Chi Minh City,Residential,Clear,Minor,18.8,1,1
ACC-022429,2023-03-20 18:00:00,Da Nang,Residential,Clear,Minor,16.1,0,2
ACC-022430,2025-05-16 21:00:00,Nha Trang,Intersection,Rain,Minor,22.9,0,2
ACC-022431,2025-11-14 19:00:00,Hanoi,Residential,Clear,Minor,24.8,0,4
ACC-022432,2023-11-19 20:00:00,Ho Chi Minh City,Residential,Fog,Minor,21.2,0,4
ACC-022433,2023-07-18 18:00:00,Hanoi,Urban Street,Rain,Moderate,36.5,0,4
ACC-022434,2025-07-09 03:00:00,Ho Chi Minh City,Bridge,Rain,Minor,29.2,1,1
ACC-022435,2023-09-01 01:00:00,Ho Chi Minh City,Residential,Clear,Moderate,51.6,1,4
ACC-022436,2025-05-01 14:00:00,Hai Phong,Residential,Clear,Moderate,48.6,0,1
ACC-022437,2024-06-13 09:00:00,Da Nang,Intersection,Storm,Moderate,43.7,0,3
ACC-022438,2025-03-01 14:00:00,Hanoi,Highway,Clear,Minor,15.8,0,4
ACC-022439,2024-02-24 01:00:00,Hai Phong,Highway,Clear,Minor,5.9,1,2
ACC-022440,2024-09-11 18:00:00,Can Tho,Residential,Rain,Minor,12.1,0,2
ACC-022441,2024-02-15 05:00:00,Hanoi,Urban Street,Clear,Minor,15.9,1,1
ACC-022442,2025-08-03 23:00:00,Ho Chi Minh City,Bridge,Clear,Minor,17.1,1,3
ACC-022443,2023-11-27 00:00:00,Hai Phong,Bridge,Storm,Minor,19.8,1,3
ACC-022444,2023-10-22 08:00:00,Can Tho,Highway,Fog,Moderate,49.3,0,4
ACC-022445,2024-10-16 21:00:00,Ho Chi Minh City,Highway,Storm,Fatal,171.0,0,1
ACC-022446,2023-10-02 00:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,39.4,1,2
ACC-022447,2023-02-06 02:00:00,Ho Chi Minh City,Intersection,Clear,Minor,22.7,1,2
ACC-022448,2024-01-23 09:00:00,Hai Phong,Highway,Fog,Minor,25.0,0,4
ACC-022449,2024-12-20 18:00:00,Ho Chi Minh City,Highway,Clear,Moderate,48.1,0,2
ACC-022450,2024-12-02 23:00:00,Ho Chi Minh City,Residential,Clear,Minor,20.6,1,2
ACC-022451,2023-04-08 23:00:00,Hanoi,Residential,Clear,Minor,26.3,1,1
ACC-022452,2024-03-10 14:00:00,Ho Chi Minh City,Highway,Rain,Minor,30.7,0,3
ACC-022453,2023-08-26 18:00:00,Da Nang,Intersection,Rain,Minor,21.8,0,1
ACC-022454,2024-01-23 05:00:00,Hai Phong,Bridge,Rain,Moderate,44.5,1,4
ACC-022455,2024-12-02 01:00:00,Hanoi,Highway,Rain,Minor,26.2,1,3
ACC-022456,2025-06-23 18:00:00,Can Tho,Urban Street,Rain,Minor,20.3,0,4
ACC-022457,2023-03-25 12:00:00,Can Tho,Urban Street,Fog,Moderate,51.7,0,4
ACC-022458,2023-06-19 21:00:00,Nha Trang,Intersection,Rain,Minor,20.9,0,2
ACC-022459,2025-05-06 20:00:00,Hanoi,Highway,Clear,Minor,19.1,0,3
ACC-022460,2024-05-12 08:00:00,Ho Chi Minh City,Bridge,Clear,Minor,22.3,0,4
ACC-022461,2024-06-02 11:00:00,Hanoi,Urban Street,Clear,Minor,19.6,0,1
ACC-022462,2025-04-05 20:00:00,Hanoi,Highway,Clear,Minor,24.2,0,1
ACC-022463,2025-12-25 04:00:00,Ho Chi Minh City,Residential,Clear,Minor,19.7,1,1
ACC-022464,2023-11-06 17:00:00,Ho Chi Minh City,Bridge,Fog,Severe,140.4,0,1
ACC-022465,2023-12-16 11:00:00,Da Nang,Highway,Clear,Moderate,39.3,0,2
ACC-022466,2025-10-18 16:00:00,Hai Phong,Residential,Clear,Moderate,51.1,0,4
ACC-022467,2025-06-15 09:00:00,Hai Phong,Residential,Rain,Minor,19.3,0,4
ACC-022468,2024-12-04 02:00:00,Da Nang,Urban Street,Clear,Severe,96.7,1,1
ACC-022469,2023-12-03 20:00:00,Hanoi,Urban Street,Clear,Minor,21.8,0,2
ACC-022470,2025-05-17 15:00:00,Da Nang,Highway,Clear,Minor,27.4,0,2
ACC-022471,2024-02-04 02:00:00,Ho Chi Minh City,Intersection,Clear,Moderate,54.5,1,2
ACC-022472,2023-08-21 06:00:00,Ho Chi Minh City,Bridge,Rain,Moderate,61.1,0,2
ACC-022473,2024-09-03 11:00:00,Ho Chi Minh City,Bridge,Rain,Minor,24.0,0,2
ACC-022474,2025-01-01 13:00:00,Can Tho,Highway,Clear,Moderate,59.9,0,2
ACC-022475,2023-02-11 22:00:00,Can Tho,Bridge,Clear,Minor,24.8,1,2
ACC-022476,2023-04-20 04:00:00,Nha Trang,Bridge,Clear,Minor,20.6,1,3
ACC-022477,2024-02-02 11:00:00,Ho Chi Minh City,Urban Street,Rain,Minor,28.4,0,2
ACC-022478,2025-12-19 16:00:00,Da Nang,Intersection,Clear,Minor,17.5,0,4
ACC-022479,2025-02-18 16:00:00,Hanoi,Highway,Rain,Severe,129.7,0,1
ACC-022480,2025-11-21 18:00:00,Hai Phong,Bridge,Fog,Minor,20.5,0,3
ACC-022481,2024-02-01 05:00:00,Hanoi,Highway,Clear,Minor,9.9,1,1
ACC-022482,2024-01-27 05:00:00,Ho Chi Minh City,Bridge,Rain,Minor,24.0,1,1
ACC-022483,2025-12-14 16:00:00,Ho Chi Minh City,Highway,Clear,Minor,19.1,0,4
ACC-022484,2025-05-19 15:00:00,Hanoi,Residential,Clear,Moderate,39.1,0,2
ACC-022485,2025-01-11 19:00:00,Ho Chi Minh City,Residential,Rain,Moderate,61.8,0,3
ACC-022486,2024-02-07 19:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,71.5,0,1
ACC-022487,2025-12-15 08:00:00,Hai Phong,Residential,Clear,Minor,23.8,0,3
ACC-022488,2025-07-27 03:00:00,Can Tho,Highway,Fog,Severe,77.7,1,2
ACC-022489,2024-07-09 12:00:00,Hanoi,Urban Street,Clear,Minor,23.9,0,4
ACC-022490,2025-06-05 03:00:00,Ho Chi Minh City,Intersection,Clear,Minor,19.1,1,4
ACC-022491,2025-12-25 01:00:00,Can Tho,Residential,Clear,Minor,16.5,1,1
ACC-022492,2024-11-02 10:00:00,Ho Chi Minh City,Highway,Rain,Minor,21.9,0,3
ACC-022493,2024-04-11 02:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,55.5,1,3
ACC-022494,2025-12-13 15:00:00,Hanoi,Intersection,Clear,Minor,23.0,0,4
ACC-022495,2024-03-26 02:00:00,Da Nang,Intersection,Clear,Minor,10.8,1,2
ACC-022496,2024-03-10 18:00:00,Hai Phong,Bridge,Clear,Minor,15.8,0,4
ACC-022497,2023-05-13 00:00:00,Hanoi,Urban Street,Clear,Moderate,30.6,1,2
ACC-022498,2024-08-26 06:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,19.5,0,4
ACC-022499,2025-12-13 17:00:00,Hanoi,Urban Street,Clear,Moderate,39.6,0,3
ACC-022500,2024-11-15 16:00:00,Hanoi,Urban Street,Clear,Minor,16.9,0,3
ACC-022501,2023-12-20 23:00:00,Da Nang,Intersection,Fog,Minor,13.7,1,3
ACC-022502,2023-07-23 05:00:00,Nha Trang,Residential,Clear,Minor,12.8,1,3
ACC-022503,2024-04-27 23:00:00,Hanoi,Intersection,Clear,Moderate,68.1,1,2
ACC-022504,2025-04-03 06:00:00,Ho Chi Minh City,Bridge,Clear,Minor,18.8,0,3
ACC-022505,2025-02-08 19:00:00,Hanoi,Urban Street,Rain,Severe,114.7,0,3
ACC-022506,2024-04-18 06:00:00,Ho Chi Minh City,Residential,Storm,Minor,25.7,0,2
ACC-022507,2024-10-27 02:00:00,Hanoi,Residential,Clear,Minor,18.7,1,2
ACC-022508,2024-06-01 07:00:00,Can Tho,Urban Street,Rain,Minor,14.5,0,1
ACC-022509,2023-01-22 02:00:00,Da Nang,Residential,Clear,Minor,20.3,1,3
ACC-022510,2025-06-17 00:00:00,Can Tho,Bridge,Clear,Minor,20.3,1,2
ACC-022511,2025-07-06 12:00:00,Hanoi,Residential,Clear,Minor,13.4,0,2
ACC-022512,2025-01-03 00:00:00,Hanoi,Residential,Clear,Moderate,53.2,1,2
ACC-022513,2025-02-09 13:00:00,Can Tho,Residential,Clear,Moderate,44.5,0,4
ACC-022514,2024-10-07 07:00:00,Hanoi,Highway,Clear,Minor,5.9,0,4
ACC-022515,2024-11-14 17:00:00,Ho Chi Minh City,Intersection,Clear,Moderate,46.8,0,4
ACC-022516,2024-05-03 03:00:00,Hai Phong,Bridge,Clear,Moderate,38.4,1,2
ACC-022517,2025-12-15 18:00:00,Da Nang,Urban Street,Clear,Severe,105.9,0,2
ACC-022518,2025-12-16 09:00:00,Hai Phong,Intersection,Clear,Fatal,193.8,0,4
ACC-022519,2024-03-27 05:00:00,Ho Chi Minh City,Highway,Clear,Minor,24.3,1,4
ACC-022520,2023-06-10 02:00:00,Hai Phong,Bridge,Clear,Moderate,33.2,1,1
ACC-022521,2025-05-18 23:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,28.0,1,4
ACC-022522,2024-11-15 16:00:00,Can Tho,Highway,Clear,Moderate,45.5,0,4
ACC-022523,2025-07-27 01:00:00,Nha Trang,Intersection,Rain,Severe,77.7,1,3
ACC-022524,2025-01-15 04:00:00,Hanoi,Highway,Rain,Minor,13.6,1,4
ACC-022525,2024-12-21 22:00:00,Hanoi,Intersection,Clear,Minor,14.1,1,3
ACC-022526,2024-01-11 00:00:00,Ho Chi Minh City,Intersection,Fog,Moderate,52.2,1,2
ACC-022527,2025-09-20 02:00:00,Hanoi,Highway,Fog,Minor,17.9,1,2
ACC-022528,2024-11-01 06:00:00,Ho Chi Minh City,Residential,Fog,Minor,23.8,0,2
ACC-022529,2023-03-27 13:00:00,Da Nang,Highway,Clear,Minor,18.1,0,3
ACC-022530,2024-10-09 10:00:00,Ho Chi Minh City,Highway,Clear,Minor,18.1,0,3
ACC-022531,2023-02-20 07:00:00,Ho Chi Minh City,Urban Street,Rain,Minor,19.1,0,1
ACC-022532,2023-06-13 17:00:00,Ho Chi Minh City,Bridge,Clear,Fatal,141.1,0,1
ACC-022533,2025-06-17 07:00:00,Hanoi,Urban Street,Clear,Fatal,116.8,0,2
ACC-022534,2024-05-09 08:00:00,Hanoi,Urban Street,Rain,Minor,16.3,0,3
ACC-022535,2023-04-26 01:00:00,Can Tho,Residential,Rain,Minor,9.5,1,1
ACC-022536,2024-11-17 18:00:00,Ho Chi Minh City,Residential,Fog,Minor,13.1,0,2
ACC-022537,2025-05-20 15:00:00,Can Tho,Intersection,Fog,Minor,32.4,0,1
ACC-022538,2025-02-26 01:00:00,Can Tho,Urban Street,Clear,Fatal,216.4,1,4
ACC-022539,2023-10-19 08:00:00,Hanoi,Bridge,Clear,Severe,53.0,0,1
ACC-022540,2025-02-24 23:00:00,Hanoi,Residential,Clear,Minor,21.4,1,2
ACC-022541,2025-01-11 17:00:00,Ho Chi Minh City,Highway,Clear,Minor,17.5,0,1
ACC-022542,2025-01-27 22:00:00,Nha Trang,Urban Street,Rain,Minor,13.1,1,3
ACC-022543,2024-08-04 13:00:00,Hanoi,Urban Street,Rain,Minor,26.6,0,2
ACC-022544,2023-12-27 08:00:00,Nha Trang,Urban Street,Clear,Minor,18.6,0,1
ACC-022545,2025-05-07 18:00:00,Hanoi,Highway,Rain,Minor,13.1,0,4
ACC-022546,2025-08-10 02:00:00,Can Tho,Intersection,Rain,Moderate,43.1,1,4
ACC-022547,2023-04-17 23:00:00,Da Nang,Highway,Clear,Moderate,36.9,1,1
ACC-022548,2025-11-24 19:00:00,Ho Chi Minh City,Intersection,Clear,Severe,79.4,0,2
ACC-022549,2025-05-22 16:00:00,Da Nang,Highway,Rain,Moderate,25.3,0,1
ACC-022550,2024-10-03 11:00:00,Hai Phong,Residential,Rain,Minor,24.6,0,1
ACC-022551,2023-09-16 18:00:00,Ho Chi Minh City,Highway,Clear,Minor,33.1,0,2
ACC-022552,2024-08-17 06:00:00,Hai Phong,Residential,Rain,Minor,29.2,0,1
ACC-022553,2024-01-06 19:00:00,Hanoi,Highway,Clear,Minor,5.0,0,3
ACC-022554,2025-01-13 12:00:00,Ho Chi Minh City,Urban Street,Rain,Minor,16.1,0,1
ACC-022555,2024-06-17 08:00:00,Hanoi,Residential,Clear,Moderate,64.5,0,2
ACC-022556,2024-02-04 23:00:00,Da Nang,Residential,Fog,Minor,21.3,1,4
ACC-022557,2024-11-21 18:00:00,Ho Chi Minh City,Residential,Rain,Minor,18.0,0,1
ACC-022558,2023-11-21 22:00:00,Hanoi,Bridge,Rain,Moderate,67.6,1,3
ACC-022559,2024-02-18 15:00:00,Ho Chi Minh City,Highway,Clear,Moderate,68.3,0,3
ACC-022560,2024-04-17 22:00:00,Ho Chi Minh City,Bridge,Clear,Minor,20.7,1,1
ACC-022561,2024-07-08 23:00:00,Hanoi,Urban Street,Rain,Minor,17.0,1,1
ACC-022562,2025-07-21 07:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,17.7,0,2
ACC-022563,2023-09-03 11:00:00,Da Nang,Residential,Fog,Moderate,31.0,0,3
ACC-022564,2023-02-13 06:00:00,Ho Chi Minh City,Residential,Clear,Minor,18.7,0,2
ACC-022565,2024-08-04 23:00:00,Hanoi,Intersection,Clear,Minor,17.9,1,4
ACC-022566,2025-05-14 09:00:00,Ho Chi Minh City,Bridge,Clear,Minor,14.8,0,2
ACC-022567,2024-05-16 18:00:00,Hai Phong,Urban Street,Rain,Minor,23.2,0,2
ACC-022568,2024-04-06 00:00:00,Ho Chi Minh City,Highway,Clear,Minor,24.0,1,1
ACC-022569,2025-02-10 21:00:00,Can Tho,Residential,Clear,Moderate,40.3,0,2
ACC-022570,2023-02-12 13:00:00,Ho Chi Minh City,Intersection,Clear,Minor,22.8,0,2
ACC-022571,2023-10-24 12:00:00,Da Nang,Intersection,Clear,Minor,20.3,0,2
ACC-022572,2025-05-25 00:00:00,Ho Chi Minh City,Residential,Rain,Moderate,31.3,1,2
ACC-022573,2024-06-03 19:00:00,Hanoi,Residential,Clear,Minor,20.4,0,4
ACC-022574,2023-01-27 10:00:00,Da Nang,Urban Street,Clear,Minor,17.1,0,3
ACC-022575,2024-10-22 17:00:00,Hai Phong,Intersection,Clear,Minor,27.7,0,4
ACC-022576,2025-03-15 20:00:00,Can Tho,Residential,Clear,Severe,78.4,0,2
ACC-022577,2025-05-19 01:00:00,Ho Chi Minh City,Urban Street,Rain,Minor,13.1,1,2
ACC-022578,2023-12-02 19:00:00,Hanoi,Intersection,Clear,Moderate,58.5,0,3
ACC-022579,2025-02-06 12:00:00,Ho Chi Minh City,Intersection,Clear,Minor,22.1,0,1
ACC-022580,2024-10-07 01:00:00,Hai Phong,Urban Street,Clear,Minor,29.8,1,4
ACC-022581,2025-03-11 17:00:00,Da Nang,Bridge,Clear,Minor,11.6,0,3
ACC-022582,2025-12-06 10:00:00,Da Nang,Residential,Rain,Fatal,80.4,0,1
ACC-022583,2024-01-27 00:00:00,Can Tho,Highway,Clear,Severe,45.9,1,4
ACC-022584,2025-07-20 22:00:00,Nha Trang,Residential,Clear,Minor,27.9,1,2
ACC-022585,2023-07-24 02:00:00,Ho Chi Minh City,Bridge,Clear,Minor,7.5,1,3
ACC-022586,2025-11-09 23:00:00,Hanoi,Residential,Clear,Minor,23.7,1,1
ACC-022587,2025-06-27 13:00:00,Can Tho,Bridge,Clear,Severe,125.7,0,4
ACC-022588,2024-04-27 16:00:00,Ho Chi Minh City,Urban Street,Clear,Severe,77.0,0,2
ACC-022589,2023-12-13 20:00:00,Hai Phong,Intersection,Clear,Minor,23.1,0,2
ACC-022590,2025-05-15 16:00:00,Da Nang,Urban Street,Fog,Moderate,55.2,0,3
ACC-022591,2024-06-06 19:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,27.3,0,2
ACC-022592,2024-04-18 13:00:00,Ho Chi Minh City,Intersection,Fog,Moderate,51.8,0,2
ACC-022593,2023-12-25 08:00:00,Ho Chi Minh City,Urban Street,Rain,Minor,29.7,0,3
ACC-022594,2024-07-03 22:00:00,Hanoi,Intersection,Clear,Moderate,23.9,1,2
ACC-022595,2025-07-14 20:00:00,Hanoi,Residential,Clear,Moderate,57.4,0,1
ACC-022596,2024-05-22 01:00:00,Can Tho,Highway,Clear,Minor,11.6,1,1
ACC-022597,2025-02-17 01:00:00,Hanoi,Bridge,Clear,Fatal,195.0,1,1
ACC-022598,2024-08-05 13:00:00,Da Nang,Residential,Storm,Minor,17.5,0,3
ACC-022599,2025-10-04 06:00:00,Da Nang,Highway,Clear,Fatal,152.3,0,4
ACC-022600,2023-05-27 18:00:00,Can Tho,Intersection,Storm,Minor,13.7,0,2
ACC-022601,2023-08-24 22:00:00,Da Nang,Urban Street,Clear,Moderate,58.1,1,2
ACC-022602,2024-02-23 20:00:00,Hanoi,Bridge,Clear,Minor,14.4,0,2
ACC-022603,2025-03-22 19:00:00,Nha Trang,Urban Street,Clear,Minor,21.6,0,3
ACC-022604,2024-05-03 19:00:00,Ho Chi Minh City,Intersection,Rain,Minor,11.1,0,3
ACC-022605,2024-02-09 17:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,16.0,0,2
ACC-022606,2024-01-01 13:00:00,Can Tho,Intersection,Fog,Minor,22.4,0,2
ACC-022607,2025-05-23 06:00:00,Da Nang,Bridge,Rain,Minor,20.7,0,1
ACC-022608,2024-08-13 07:00:00,Hanoi,Highway,Clear,Moderate,31.9,0,2
ACC-022609,2023-12-06 17:00:00,Hai Phong,Bridge,Rain,Severe,120.4,0,2
ACC-022610,2025-01-23 17:00:00,Nha Trang,Urban Street,Storm,Moderate,44.5,0,3
ACC-022611,2025-04-18 17:00:00,Hai Phong,Bridge,Rain,Moderate,50.8,0,1
ACC-022612,2023-11-03 22:00:00,Da Nang,Intersection,Rain,Severe,129.2,1,4
ACC-022613,2024-02-05 15:00:00,Hai Phong,Intersection,Clear,Severe,106.2,0,4
ACC-022614,2025-10-20 15:00:00,Da Nang,Residential,Storm,Minor,6.2,0,3
ACC-022615,2024-05-15 01:00:00,Hai Phong,Urban Street,Clear,Severe,130.2,1,3
ACC-022616,2024-09-06 15:00:00,Ho Chi Minh City,Residential,Clear,Minor,26.9,0,1
ACC-022617,2023-10-27 12:00:00,Hanoi,Highway,Fog,Minor,21.7,0,4
ACC-022618,2023-02-02 02:00:00,Ho Chi Minh City,Intersection,Clear,Severe,103.5,1,1
ACC-022619,2024-08-15 18:00:00,Ho Chi Minh City,Bridge,Rain,Moderate,45.1,0,2
ACC-022620,2024-11-04 23:00:00,Ho Chi Minh City,Intersection,Clear,Minor,26.1,1,3
ACC-022621,2024-01-11 13:00:00,Da Nang,Bridge,Clear,Minor,18.0,0,3
ACC-022622,2024-09-19 02:00:00,Hanoi,Highway,Clear,Moderate,32.6,1,2
ACC-022623,2024-11-16 08:00:00,Hanoi,Highway,Clear,Minor,19.6,0,3
ACC-022624,2025-01-03 06:00:00,Hanoi,Urban Street,Clear,Minor,24.2,0,2
ACC-022625,2023-05-22 17:00:00,Hai Phong,Urban Street,Clear,Moderate,53.0,0,4
ACC-022626,2023-05-22 18:00:00,Hanoi,Intersection,Clear,Minor,26.5,0,1
ACC-022627,2024-08-18 00:00:00,Hai Phong,Residential,Storm,Moderate,48.1,1,4
ACC-022628,2024-11-06 08:00:00,Can Tho,Bridge,Rain,Minor,37.1,0,1
ACC-022629,2024-06-26 09:00:00,Nha Trang,Bridge,Rain,Severe,93.2,0,4
ACC-022630,2024-12-05 22:00:00,Hanoi,Highway,Rain,Moderate,26.2,1,3
ACC-022631,2023-03-02 06:00:00,Can Tho,Highway,Rain,Minor,25.5,0,1
ACC-022632,2025-03-10 11:00:00,Da Nang,Residential,Clear,Minor,22.0,0,3
ACC-022633,2025-07-12 17:00:00,Hai Phong,Urban Street,Storm,Minor,20.4,0,3
ACC-022634,2025-07-21 01:00:00,Hanoi,Residential,Fog,Minor,22.0,1,4
ACC-022635,2025-11-11 02:00:00,Hanoi,Urban Street,Clear,Minor,27.2,1,2
ACC-022636,2025-10-02 09:00:00,Hai Phong,Residential,Rain,Minor,27.9,0,3
ACC-022637,2023-07-01 11:00:00,Ho Chi Minh City,Residential,Rain,Moderate,25.7,0,4
ACC-022638,2023-06-08 10:00:00,Can Tho,Urban Street,Clear,Minor,16.9,0,4
ACC-022639,2024-01-11 06:00:00,Hanoi,Intersection,Clear,Minor,21.9,0,1
ACC-022640,2025-03-03 21:00:00,Hanoi,Highway,Clear,Minor,22.8,0,1
ACC-022641,2023-05-03 19:00:00,Hai Phong,Bridge,Clear,Minor,28.3,0,4
ACC-022642,2023-11-01 15:00:00,Hanoi,Residential,Clear,Minor,14.2,0,3
ACC-022643,2025-12-14 13:00:00,Can Tho,Urban Street,Rain,Minor,24.2,0,1
ACC-022644,2024-02-20 20:00:00,Da Nang,Residential,Rain,Minor,8.7,0,2
ACC-022645,2024-08-23 22:00:00,Hanoi,Highway,Clear,Minor,15.3,1,4
ACC-022646,2024-05-02 08:00:00,Ho Chi Minh City,Residential,Clear,Minor,15.7,0,1
ACC-022647,2024-09-07 23:00:00,Hanoi,Bridge,Clear,Minor,15.2,1,2
ACC-022648,2025-04-15 09:00:00,Da Nang,Bridge,Clear,Fatal,190.5,0,3
ACC-022649,2024-02-20 09:00:00,Ho Chi Minh City,Intersection,Rain,Minor,23.8,0,2
ACC-022650,2023-01-08 17:00:00,Ho Chi Minh City,Urban Street,Rain,Moderate,53.9,0,3
ACC-022651,2024-10-16 16:00:00,Hanoi,Highway,Clear,Severe,157.7,0,4
ACC-022652,2025-12-14 18:00:00,Can Tho,Bridge,Clear,Fatal,86.2,0,4
ACC-022653,2023-06-14 18:00:00,Da Nang,Bridge,Fog,Minor,19.2,0,4
ACC-022654,2024-11-02 18:00:00,Hanoi,Highway,Storm,Minor,18.5,0,1
ACC-022655,2024-01-15 01:00:00,Ho Chi Minh City,Bridge,Clear,Minor,17.9,1,3
ACC-022656,2023-03-14 13:00:00,Da Nang,Urban Street,Fog,Moderate,56.4,0,4
ACC-022657,2024-02-07 19:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,42.8,0,4
ACC-022658,2025-05-06 10:00:00,Nha Trang,Residential,Clear,Minor,18.2,0,2
ACC-022659,2024-08-15 08:00:00,Can Tho,Highway,Clear,Moderate,32.5,0,3
ACC-022660,2025-05-16 04:00:00,Hanoi,Urban Street,Clear,Minor,21.2,1,2
ACC-022661,2025-11-17 18:00:00,Hai Phong,Residential,Fog,Severe,79.0,0,1
ACC-022662,2024-10-16 18:00:00,Ho Chi Minh City,Bridge,Rain,Moderate,41.5,0,2
ACC-022663,2025-05-08 20:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,35.9,0,4
ACC-022664,2025-10-16 18:00:00,Ho Chi Minh City,Bridge,Rain,Minor,32.4,0,1
ACC-022665,2023-05-11 22:00:00,Can Tho,Highway,Rain,Moderate,14.2,1,3
ACC-022666,2023-08-23 06:00:00,Can Tho,Urban Street,Clear,Minor,26.8,0,1
ACC-022667,2025-03-25 19:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,12.2,0,1
ACC-022668,2025-02-03 12:00:00,Hanoi,Bridge,Clear,Minor,19.5,0,1
ACC-022669,2023-11-09 08:00:00,Ho Chi Minh City,Bridge,Clear,Minor,16.4,0,2
ACC-022670,2025-04-10 06:00:00,Hanoi,Highway,Fog,Minor,19.7,0,4
ACC-022671,2023-12-19 22:00:00,Ho Chi Minh City,Bridge,Fog,Moderate,22.9,1,3
ACC-022672,2023-03-25 05:00:00,Hanoi,Bridge,Clear,Minor,30.6,1,4
ACC-022673,2023-12-27 13:00:00,Can Tho,Bridge,Rain,Minor,12.8,0,1
ACC-022674,2025-08-12 09:00:00,Ho Chi Minh City,Highway,Fog,Minor,11.6,0,4
ACC-022675,2023-11-10 19:00:00,Can Tho,Highway,Fog,Moderate,44.9,0,1
ACC-022676,2025-03-12 00:00:00,Nha Trang,Urban Street,Clear,Minor,17.3,1,2
ACC-022677,2023-12-14 10:00:00,Hanoi,Highway,Clear,Minor,14.2,0,1
ACC-022678,2025-01-24 19:00:00,Can Tho,Urban Street,Storm,Fatal,169.0,0,4
ACC-022679,2025-10-23 06:00:00,Da Nang,Intersection,Clear,Severe,86.2,0,1
ACC-022680,2025-02-24 17:00:00,Can Tho,Residential,Clear,Minor,36.2,0,3
ACC-022681,2025-11-13 01:00:00,Hai Phong,Bridge,Rain,Moderate,39.7,1,1
ACC-022682,2024-05-26 22:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,33.4,1,2
ACC-022683,2025-12-01 02:00:00,Ho Chi Minh City,Bridge,Rain,Minor,22.8,1,3
ACC-022684,2023-04-20 02:00:00,Ho Chi Minh City,Residential,Clear,Fatal,196.1,1,1
ACC-022685,2024-06-14 06:00:00,Nha Trang,Highway,Clear,Moderate,56.2,0,4
ACC-022686,2024-02-27 12:00:00,Hai Phong,Urban Street,Rain,Minor,29.3,0,2
ACC-022687,2024-01-07 00:00:00,Can Tho,Urban Street,Storm,Severe,41.1,1,2
ACC-022688,2023-01-03 12:00:00,Hai Phong,Intersection,Clear,Minor,9.4,0,1
ACC-022689,2025-05-05 14:00:00,Ho Chi Minh City,Residential,Clear,Minor,16.1,0,4
ACC-022690,2025-04-27 01:00:00,Hanoi,Residential,Storm,Moderate,51.1,1,3
ACC-022691,2024-01-20 17:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,55.8,0,4
ACC-022692,2024-09-27 22:00:00,Nha Trang,Intersection,Clear,Moderate,33.8,1,1
ACC-022693,2023-08-04 17:00:00,Hai Phong,Residential,Clear,Minor,27.2,0,3
ACC-022694,2023-08-21 18:00:00,Can Tho,Intersection,Rain,Moderate,58.4,0,2
ACC-022695,2023-10-22 14:00:00,Ho Chi Minh City,Highway,Rain,Severe,116.8,0,2
ACC-022696,2023-05-19 16:00:00,Da Nang,Intersection,Fog,Fatal,156.5,0,3
ACC-022697,2025-08-10 04:00:00,Nha Trang,Urban Street,Clear,Severe,99.0,1,3
ACC-022698,2023-09-11 22:00:00,Hanoi,Intersection,Clear,Fatal,92.4,1,3
ACC-022699,2025-01-16 02:00:00,Ho Chi Minh City,Residential,Rain,Minor,22.2,1,4
ACC-022700,2024-10-23 18:00:00,Hanoi,Urban Street,Clear,Minor,18.6,0,3
ACC-022701,2024-05-10 19:00:00,Hanoi,Urban Street,Clear,Minor,13.4,0,1
